Date & Time,BGSC85050.CIN,BGSO85050.CIN,FT85050.MEAS,ORF_FT85050.RO01,ORF_FT85050.RO02,PT85050.MEAS,PT85051.MEAS,TT85051.MEAS,TZT85012B.MEAS,TT85011B.MEAS,PDT85041A.MEAS,PDT85041B.MEAS,TT85044A.MEAS,TT85044B.MEAS,TZT85044B.MEAS,TT85020.MEAS,TT2211.MEAS
01/01/2019 00:00,TRUE,FALSE,344.6121521,10734.33789,No Data,28.06739807,4.500781536,59.87100983,No Data,No Data,0.02921875,0.028808594,60.05884552,29.66287231,No Data,11.71583557,39.90361786
01/01/2019 02:00,TRUE,FALSE,339.391449,10662.99902,No Data,28.2525425,4.499023438,59.87171936,No Data,No Data,0.028984373,0.028632812,60.09291458,29.59096146,No Data,11.68625164,39.76751328
01/01/2019 04:00,TRUE,FALSE,338.1159668,10635.72656,No Data,28.24398041,4.50039053,59.828228,No Data,No Data,0.028535156,0.028471604,59.94225693,29.56129265,No Data,11.66767979,39.82994461
01/01/2019 06:00,TRUE,FALSE,343.2980347,10719.99121,No Data,27.77205658,4.500943184,59.88192368,No Data,No Data,0.027758239,0.027434304,60.10502625,29.8521843,No Data,11.67373943,41.51396179
01/01/2019 08:00,TRUE,FALSE,336.0028076,10599.94824,No Data,28.26200867,4.499493122,59.79987717,No Data,No Data,0.02857432,0.0285025,59.95257187,30.08016586,No Data,11.75016308,39.79320526
01/01/2019 10:00,TRUE,FALSE,340.2615967,10675.51953,No Data,27.76314163,4.500195503,59.90239334,No Data,No Data,0.027578125,0.027929686,60.10493469,30.22204781,No Data,11.83907318,39.85011673
01/01/2019 12:00,TRUE,FALSE,346.6295776,10825.57715,No Data,27.85601234,4.500195503,59.86199951,No Data,No Data,0.02921875,0.028593749,59.94920349,30.81184387,No Data,11.70286179,39.94238281
01/01/2019 14:00,TRUE,FALSE,346.0786438,10796.30957,No Data,27.71427727,4.500038147,59.82815552,No Data,No Data,0.02876953,0.028007234,59.97278595,31.30827332,No Data,11.75033283,39.82613373
01/01/2019 16:00,TRUE,FALSE,338.5705872,10629.33887,No Data,27.7581768,4.533103466,59.83262634,No Data,No Data,0.027285155,0.027558593,60.06361389,30.71516418,No Data,11.75550842,39.6942482
01/01/2019 18:00,TRUE,FALSE,335.9523315,10529.83398,No Data,28.03901482,4.494526863,59.84158325,No Data,No Data,0.027226562,0.026777344,59.99630737,29.12069321,No Data,11.55372715,39.81040955
01/01/2019 20:00,TRUE,FALSE,338.1834717,10619.15332,No Data,27.98075676,4.499346733,59.77361679,No Data,No Data,0.027792968,0.0271875,59.94406891,29.38831711,No Data,11.58478451,39.74741364
01/01/2019 22:00,TRUE,FALSE,337.537323,10593.72949,No Data,28.00235939,4.501367092,59.95286942,No Data,No Data,0.027871093,0.02736328,60.04716492,30.21801376,No Data,11.68536186,39.83205032
02/01/2019 00:00,TRUE,FALSE,336.091217,10552.82129,No Data,28.24267197,4.499341488,59.89195633,No Data,No Data,0.027597656,0.027832031,59.97385406,30.36714363,No Data,11.49484253,40.75585938
02/01/2019 02:00,TRUE,FALSE,343.0810547,10717.2959,No Data,27.74259949,4.501953125,59.87675095,No Data,No Data,0.027585154,0.027109375,59.93569946,30.48622704,No Data,11.52622986,39.89535141
02/01/2019 04:00,TRUE,FALSE,346.0718994,10798.34375,No Data,27.88632011,4.498828411,59.94849396,No Data,No Data,0.028906249,0.028574219,60.03443146,31.3913517,No Data,11.49207497,39.898983
02/01/2019 06:00,TRUE,FALSE,345.2637634,10757.44043,No Data,27.7350769,4.499804974,59.95248413,No Data,No Data,0.029003905,0.027929686,60.03904724,31.98957825,No Data,11.53399754,40.03564072
02/01/2019 08:00,TRUE,FALSE,343.3532104,10724.21484,No Data,28.10738564,4.498274326,59.931633,No Data,No Data,0.029335937,0.028730469,60.0214653,31.82811165,No Data,11.43522549,39.90783691
02/01/2019 10:00,TRUE,FALSE,301.8479614,9440.958984,No Data,27.88838577,4.499023438,59.79572678,No Data,No Data,0.024433592,0.024570312,59.88453674,32.91096115,No Data,11.40668392,40.76822662
02/01/2019 12:00,TRUE,FALSE,228.4869232,7111.25,No Data,27.78350639,4.502539158,59.85132217,No Data,No Data,0.015981013,0.016762264,59.92733765,33.48509216,No Data,11.70908833,39.63771057
02/01/2019 14:00,TRUE,FALSE,232.7194366,7317.76416,No Data,28.22494125,4.49960947,59.88867188,No Data,No Data,0.01908203,0.019863281,60.00552368,34.10098648,No Data,11.72005749,39.66857529
02/01/2019 16:00,TRUE,FALSE,233.8102875,7349.359863,No Data,28.12425804,4.501072407,59.87890625,No Data,No Data,0.021757811,0.022363281,60.02632141,33.69201279,No Data,11.6899538,39.53009415
02/01/2019 18:00,TRUE,FALSE,240.2652283,7506.043945,No Data,27.76385307,4.503320217,59.89358521,No Data,No Data,0.025699023,0.026417162,60.07751083,33.90137863,No Data,11.67814255,39.457798
02/01/2019 20:00,TRUE,FALSE,246.2386322,7706.614746,No Data,27.7003746,4.500092983,59.85514832,No Data,No Data,0.036023822,0.036680687,59.8859787,34.1077919,No Data,11.60935116,39.42837524
02/01/2019 22:00,TRUE,FALSE,237.0039978,7408.711914,No Data,28.22294426,4.500195503,59.89841843,No Data,No Data,0.035234373,0.036054686,60.03305054,34.21484375,No Data,11.58773041,39.47623062
03/01/2019 00:00,TRUE,FALSE,228.0712738,7113.812988,No Data,28.26912689,4.502539158,59.88418961,No Data,No Data,0.031542968,0.032656249,60.03377914,34.20298004,No Data,11.63066387,39.44083405
03/01/2019 02:00,TRUE,FALSE,239.3442688,7498.796875,No Data,27.79068756,4.494143009,59.8609314,No Data,No Data,0.034784779,0.035674825,60.02696228,34.51393127,No Data,11.64275455,39.37091446
03/01/2019 04:00,TRUE,FALSE,217.4402313,6786.573242,No Data,28.27624702,4.507561207,59.84191513,No Data,No Data,0.023769531,0.02501953,60.00747299,33.34093094,No Data,11.79953861,39.2481575
03/01/2019 06:00,TRUE,FALSE,251.8959808,7771.424316,No Data,27.58091354,4.496189594,59.87018967,No Data,No Data,0.040605467,0.041074216,59.89584732,33.40081024,No Data,11.69548988,39.39481735
03/01/2019 08:00,TRUE,FALSE,221.4871674,6885.437012,No Data,28.23534012,4.50380373,59.85451126,No Data,No Data,0.025835957,0.027071223,59.92247009,33.71715927,No Data,11.76063442,39.28268814
03/01/2019 10:00,TRUE,FALSE,250.7499695,7828.973145,No Data,27.97190666,4.531776428,59.86452484,No Data,No Data,0.042558592,0.043046873,59.97913742,34.33203125,No Data,11.67311096,39.31274414
03/01/2019 12:00,TRUE,FALSE,252.062088,7909.668945,No Data,27.70022202,4.452421188,59.82926559,No Data,No Data,0.042929687,0.043496091,59.89302826,34.64421463,No Data,11.55256748,39.43922424
03/01/2019 14:00,TRUE,FALSE,341.4754028,10560.84473,No Data,27.66125298,4.289980888,59.06653214,No Data,No Data,0.044902343,0.044960935,59.48815536,34.12594604,No Data,11.39984894,39.31588364
03/01/2019 16:00,TRUE,FALSE,421.0473328,13041.16309,No Data,27.94264984,4.543945313,59.70949936,No Data,No Data,0.06064453,0.058808591,59.74660873,33.68112564,No Data,11.59420395,40.26841354
03/01/2019 18:00,TRUE,FALSE,407.3262329,12675.52441,No Data,27.66697884,4.502937317,59.99645996,No Data,No Data,0.053708747,0.052828602,60.01330566,33.93066406,No Data,12.01545429,39.83829498
03/01/2019 20:00,TRUE,FALSE,402.7450562,12614.24219,No Data,28.22866631,4.501562595,59.94022751,No Data,No Data,0.05236328,0.051113281,59.93010712,33.76992035,No Data,12.07263756,39.78799057
03/01/2019 22:00,TRUE,FALSE,294.7026367,9208.03418,No Data,27.95383072,4.495780945,59.88093185,No Data,No Data,0.039941404,0.040136717,59.9561615,33.69241714,No Data,12.09349155,37.22524261
04/01/2019 00:00,TRUE,FALSE,265.505188,8362.200195,No Data,28.30759239,4.513867378,59.91016769,No Data,No Data,0.022265624,0.022812499,59.88666534,33.97849274,No Data,11.67897892,39.40643692
04/01/2019 02:00,TRUE,FALSE,262.8146057,8392.544922,No Data,28.11865425,4.505859375,59.89511871,No Data,No Data,0.025155846,0.026075264,59.97294998,34.46589661,No Data,11.86369324,39.2568512
04/01/2019 04:00,TRUE,FALSE,257.3453674,8268.012695,No Data,28.48100662,4.50669241,59.89474106,No Data,No Data,0.028831534,0.029906746,59.95138168,33.95764542,No Data,11.97331429,39.20194244
04/01/2019 06:00,TRUE,FALSE,256.7901001,7921.492676,No Data,27.80268669,4.506362438,59.91560364,No Data,No Data,0.024765624,0.025683593,60.0602684,32.60523987,No Data,12.07119465,39.19844055
04/01/2019 08:00,TRUE,FALSE,271.2329407,8223.769531,No Data,27.75180817,4.502886772,59.92059326,No Data,No Data,0.029652929,0.030527076,60.04172897,32.44107056,No Data,11.9947443,39.19485474
04/01/2019 10:00,TRUE,FALSE,261.1051331,8174.881836,No Data,27.96907997,4.507324219,59.9146843,No Data,No Data,0.027053939,0.028087905,59.99752808,33.31435013,No Data,12.11468887,39.28408432
04/01/2019 12:00,TRUE,FALSE,385.4890137,11828.24414,No Data,28.04196167,4.515889168,59.09330368,No Data,No Data,0.037421875,0.036777344,59.39332962,33.742939,No Data,10.99768925,39.95204544
04/01/2019 14:00,TRUE,FALSE,285.6356506,9288.857422,No Data,28.75358009,4.527799606,59.93336487,No Data,No Data,0.013632813,0.013691406,60.60345459,33.38382339,No Data,11.90034676,39.7531929
04/01/2019 16:00,TRUE,FALSE,376.4717407,11763.96484,No Data,28.17181396,4.519336224,59.97095108,No Data,No Data,0.016738281,0.017070312,60.00390625,33.42883682,No Data,11.7080965,40.2730751
04/01/2019 18:00,TRUE,FALSE,421.7235413,13191.64453,No Data,28.10274124,4.524942875,59.98242188,No Data,No Data,0.019765625,0.018769531,60.02267075,33.44140625,No Data,11.65148163,40.59643936
04/01/2019 20:00,TRUE,FALSE,419.6646423,13135.44434,No Data,28.21545219,4.511914253,59.96317291,No Data,No Data,0.020156249,0.019453125,60.00809479,33.46498489,No Data,11.61821079,40.72666168
04/01/2019 22:00,TRUE,FALSE,420.5745544,13188.96777,No Data,27.83943748,4.497460842,59.95204926,No Data,No Data,0.020468749,0.018886719,60.01225662,33.22460938,No Data,11.6533289,41.14178848
05/01/2019 00:00,TRUE,FALSE,427.1744385,13279.13672,No Data,27.81528854,4.491318226,59.92220688,No Data,No Data,0.021497373,0.020265434,60.00270462,33.60243225,No Data,11.52088261,41.12137985
05/01/2019 02:00,TRUE,FALSE,425.8739014,13284.65625,No Data,27.73196983,4.496409416,59.93117142,No Data,No Data,0.021621093,0.02140625,60.01265335,33.61730576,No Data,11.5050478,41.37854004
05/01/2019 04:00,TRUE,FALSE,420.1271973,13130.4541,No Data,28.13440514,4.495576859,59.97989655,No Data,No Data,0.023476562,0.022304688,59.95944595,34.26688766,No Data,11.45328999,41.52561188
05/01/2019 06:00,TRUE,FALSE,419.6235352,13111.57324,No Data,28.10641098,4.497851849,59.95507813,No Data,No Data,0.023828125,0.023496093,60.02196121,34.53473282,No Data,11.51443672,41.66827774
05/01/2019 08:00,TRUE,FALSE,421.8717957,13230.77637,No Data,27.75930214,4.499240398,59.97013855,No Data,No Data,0.02330078,0.021914061,59.94366455,34.36022186,No Data,11.5973959,41.59347534
05/01/2019 10:00,TRUE,FALSE,418.2090454,13112.22559,No Data,28.01103592,4.374551296,59.91687775,No Data,No Data,0.023515625,0.022363281,59.96165085,34.71702194,No Data,11.69770145,41.09545898
05/01/2019 12:00,TRUE,FALSE,122.5967636,4185.509277,No Data,28.03417969,4.345648289,33.05967712,No Data,No Data,0.003203125,0.004570312,34.2828064,33.26214218,No Data,15.9082756,32.70175552
05/01/2019 14:00,TRUE,FALSE,193.4779663,6069.00293,No Data,27.7445755,4.49657774,59.7796936,No Data,No Data,0.022656249,0.023261718,59.94878387,33.38553238,No Data,25.48197365,31.42552757
05/01/2019 16:00,TRUE,FALSE,189.7350616,5967.138184,No Data,28.11213493,4.415888309,59.7700386,No Data,No Data,0.023261718,0.023359375,59.96624374,33.11328125,No Data,25.57919693,18.15205765
05/01/2019 18:00,TRUE,FALSE,202.1369781,6330.578125,No Data,28.22509956,4.566504002,59.73435593,No Data,No Data,0.024189355,0.025390625,59.95109177,32.30070114,No Data,25.57502556,29.06420326
05/01/2019 20:00,TRUE,FALSE,208.5547943,6529.130371,No Data,27.67480469,4.481621742,59.7264061,No Data,No Data,0.02109375,0.022016797,60.01451874,31.76367188,No Data,25.65272331,29.05355263
05/01/2019 22:00,TRUE,FALSE,203.3417664,6386.515137,No Data,28.17238045,4.56871748,59.74604034,No Data,No Data,0.019785156,0.02140625,60.07247162,31.66473007,No Data,25.86285019,28.95499802
06/01/2019 00:00,TRUE,FALSE,206.7207642,6459.91748,No Data,27.69107246,4.507770061,59.8095932,No Data,No Data,0.019726561,0.021386718,59.98537445,32.25196838,No Data,25.91597557,28.88249207
06/01/2019 02:00,TRUE,FALSE,201.3546448,6306.373047,No Data,28.26781654,4.50039053,59.82920837,No Data,No Data,0.019570312,0.020351563,59.99018478,32.59644318,No Data,26.11830711,28.99193192
06/01/2019 04:00,TRUE,FALSE,209.4967499,6555.334473,No Data,27.68486977,4.499413967,59.81177139,No Data,No Data,0.018691406,0.019609375,59.99580383,32.28125,No Data,26.27226639,29.14788437
06/01/2019 06:00,TRUE,FALSE,209.6225128,6535.791992,No Data,27.74310303,4.501953125,59.83052444,No Data,No Data,0.017558593,0.018730469,59.98280334,33.01757813,No Data,26.4452095,29.69265747
06/01/2019 08:00,TRUE,FALSE,209.4172668,6543.851074,No Data,27.73449326,4.50039053,59.80573273,No Data,No Data,0.017558593,0.018046875,60.06588364,33.39114761,No Data,26.44625092,28.92558479
06/01/2019 10:00,TRUE,FALSE,209.6735535,6563.651855,No Data,27.78341675,4.499362469,59.84179688,No Data,No Data,0.017558593,0.019140625,60.00034332,33.09283066,No Data,26.66050148,29.49417496
06/01/2019 12:00,TRUE,FALSE,208.9503174,6529.476563,No Data,27.90308571,4.50100708,59.84986496,No Data,No Data,0.017480468,0.018124999,60.10648346,34.04432678,No Data,26.90135956,29.57691574
06/01/2019 14:00,TRUE,FALSE,202.1917877,6343.210449,No Data,28.29403114,4.499804974,59.8427887,No Data,No Data,0.016484374,0.017011719,60.07889175,34.15698624,No Data,27.06674004,29.5313015
06/01/2019 16:00,TRUE,FALSE,205.6686401,6447.50293,No Data,27.80973053,4.5,59.78635406,No Data,No Data,0.015410156,0.0159375,59.91155624,33.17351913,No Data,27.28783035,30.52297592
06/01/2019 18:00,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
06/01/2019 20:00,TRUE,FALSE,205.960495,6483.894043,No Data,28.11052132,4.483761787,63.34054947,No Data,No Data,0.015019531,0.015839843,63.36514664,32.56004715,No Data,27.30189514,35.01447296
06/01/2019 22:00,TRUE,FALSE,201.2293091,6252.106445,No Data,28.30783081,4.498242378,62.68829346,No Data,No Data,0.022968749,0.024003906,63.05152893,31.90888977,No Data,27.03113937,31.01100922
07/01/2019 00:00,TRUE,FALSE,199.9392242,6210.52002,No Data,28.24869728,4.499413967,62.76179504,No Data,No Data,0.0196875,0.020527344,62.95396805,32.13664246,No Data,26.8468647,29.24687386
07/01/2019 02:00,TRUE,FALSE,196.4498138,6091.800781,No Data,28.11595535,4.498437405,62.72755051,No Data,No Data,0.017675782,0.018515624,63.00209427,32.20171356,No Data,26.6940155,28.77032852
07/01/2019 04:00,TRUE,FALSE,197.9616852,6135.47168,No Data,27.98804474,4.500629902,62.71103668,No Data,No Data,0.013535156,0.014277344,63.01007462,32.15470505,No Data,26.52095032,28.55448341
07/01/2019 06:00,TRUE,FALSE,172.786087,5496.459473,No Data,32.37003708,Bad,31.38187027,No Data,No Data,0.004082031,0.004980469,26.95706558,30.25348091,No Data,6.415259838,28.98726463
07/01/2019 08:00,TRUE,FALSE,81.49866486,2606.175537,No Data,27.02853012,4.425077915,53.23742676,No Data,No Data,0.000605469,0.003203125,56.19785309,30.37659645,No Data,25.23005676,28.85061264
07/01/2019 10:00,TRUE,FALSE,114.3098907,3599.829102,No Data,28.16169739,4.395351887,58.39816284,No Data,No Data,0.002480469,0.004707031,58.91911697,32.36328125,No Data,25.41312981,28.98027229
07/01/2019 12:00,TRUE,FALSE,112.8676529,3539.194092,No Data,28.17378998,4.49960947,59.63304138,No Data,No Data,0.009726563,0.011992187,60.0955925,33.04695129,No Data,27.99565697,28.92939568
07/01/2019 14:00,TRUE,FALSE,114.3292084,3578.17749,No Data,27.81488037,4.500781536,59.48141479,No Data,No Data,0.005390625,0.006835938,59.90945053,31.86026573,No Data,27.9462719,28.90044975
07/01/2019 16:00,TRUE,FALSE,117.8503418,3683.569336,No Data,27.91317558,4.499804974,59.47356796,No Data,No Data,0.003242187,0.004785156,59.94679642,31.4691925,No Data,28.14242172,29.34895897
07/01/2019 18:00,TRUE,FALSE,123.1832886,3862.960205,No Data,27.97244835,4.501758099,59.46888351,No Data,No Data,0.003242187,0.00375,59.90089798,31.29842567,No Data,28.01694679,27.06203651
07/01/2019 20:00,TRUE,FALSE,122.6587524,3847.653076,No Data,28.22983932,4.535882473,59.48046875,No Data,No Data,0.003242187,0.00375,59.85879898,31.15768051,No Data,27.87899208,25.56514359
07/01/2019 22:00,TRUE,FALSE,122.5671616,3848.562988,No Data,28.19892311,4.499413967,59.56985855,No Data,No Data,0.003242187,0.00375,60.14985275,31.22289658,No Data,27.96798515,28.83014679
08/01/2019 00:00,TRUE,FALSE,127.6660767,4006.407959,No Data,27.77804947,4.550911427,60.77247238,No Data,No Data,0.003457031,0.004277344,61.3358078,31.57675171,No Data,27.92311668,29.31840134
08/01/2019 02:00,TRUE,FALSE,128.950943,4036.52417,No Data,27.87979126,4.505243778,60.54767609,No Data,No Data,0.002363281,0.004179687,60.88051224,32.01309586,No Data,28.47394371,31.5187912
08/01/2019 04:00,TRUE,FALSE,279.6253662,8814.574219,No Data,27.85190582,4.539734364,59.74905014,No Data,No Data,0.008222656,0.007871093,59.87449646,31.93219948,No Data,11.71419907,39.26128006
08/01/2019 06:00,TRUE,FALSE,261.1549683,8188.629395,No Data,28.24830627,4.531345367,59.89767456,No Data,No Data,0.007695312,0.008359374,60.07846451,32.86294174,No Data,10.42973804,40.21741486
08/01/2019 08:00,TRUE,FALSE,267.4802551,8389.092773,No Data,28.10890388,4.502245903,59.86962509,No Data,No Data,0.007558594,0.00734375,60.04575348,32.31958008,No Data,10.6900444,39.87688828
08/01/2019 10:00,TRUE,FALSE,263.4656677,8232.644531,No Data,28.1730442,4.499218941,59.89379501,No Data,No Data,0.006367187,0.00734375,59.93575668,33.55103302,No Data,11.20400715,39.90571976
08/01/2019 12:00,TRUE,FALSE,261.1329956,8180.388672,No Data,27.94489861,4.499804974,59.87680817,No Data,No Data,0.00640625,0.00734375,60.06502914,34.39590454,No Data,10.70095444,39.64524078
08/01/2019 14:00,TRUE,FALSE,285.7792053,8974.397461,No Data,27.7653656,4.501758099,59.85235596,No Data,No Data,0.007441406,0.008359374,59.93823624,33.44296265,No Data,10.9963665,39.99742508
08/01/2019 16:00,TRUE,FALSE,302.3385925,9444.851563,No Data,27.71027946,4.499804974,59.84179688,No Data,No Data,0.008515625,0.008886718,59.9381752,32.33916855,No Data,11.33534527,39.76213455
08/01/2019 18:00,TRUE,FALSE,308.1791687,9799.845703,No Data,27.55767441,4.502343655,54.25529861,No Data,No Data,0.008105469,0.008496094,70.63492584,33.20524979,No Data,11.36085892,39.70907974
08/01/2019 20:00,TRUE,FALSE,237.4326782,7445.287598,No Data,28.29043579,4.50039053,59.68651581,No Data,No Data,0.005976562,0.007441406,59.93648148,59.99951553,No Data,11.3915062,39.69248581
08/01/2019 22:00,TRUE,FALSE,244.9671631,7664.495117,No Data,27.72007561,4.500781536,59.72960663,No Data,No Data,0.005976562,0.007441406,59.98973846,60.04759979,No Data,11.37803173,39.74304581
09/01/2019 00:00,TRUE,FALSE,238.5966339,7477.262695,No Data,28.22220802,4.500195503,59.73406219,No Data,No Data,0.005976562,0.007441406,60.06977463,59.96289063,No Data,11.31126118,39.73234558
09/01/2019 02:00,TRUE,FALSE,240.4345703,7544.170898,No Data,28.13081551,4.5,59.72410583,No Data,No Data,0.005996094,0.006777344,59.93154907,60.09916306,No Data,11.35750103,39.73917007
09/01/2019 04:00,TRUE,FALSE,244.7909393,7673.926758,No Data,27.76903534,4.499804974,59.6756897,No Data,No Data,0.005996094,0.006777344,59.99768066,59.98068237,No Data,11.34071064,39.74497604
09/01/2019 06:00,TRUE,FALSE,237.421875,7445.494141,No Data,28.22844696,4.499413967,59.66665649,No Data,No Data,0.006152343,0.006777344,60.12491608,59.97851563,No Data,11.4167738,39.72956848
09/01/2019 08:00,TRUE,FALSE,245.0754089,7672.912109,No Data,27.8625946,4.501758099,59.65599442,No Data,No Data,0.006152343,0.006777344,59.83623505,59.97328949,No Data,11.3793354,39.72084808
09/01/2019 10:00,TRUE,FALSE,238.7102356,7485.109375,No Data,28.22867775,4.500586033,59.80653,No Data,No Data,0.007226562,0.007792969,60.08903503,59.99307251,No Data,11.09938145,39.75813293
09/01/2019 12:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
09/01/2019 14:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
09/01/2019 16:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
09/01/2019 18:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
09/01/2019 20:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
09/01/2019 22:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
10/01/2019 00:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
10/01/2019 02:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
10/01/2019 04:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
10/01/2019 06:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
10/01/2019 08:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
10/01/2019 10:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
10/01/2019 12:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
10/01/2019 14:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
10/01/2019 16:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
10/01/2019 18:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
10/01/2019 20:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
10/01/2019 22:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
11/01/2019 00:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
11/01/2019 02:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
11/01/2019 04:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
11/01/2019 06:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
11/01/2019 08:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
11/01/2019 10:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
11/01/2019 12:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
11/01/2019 14:00,TRUE,FALSE,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout,Scan Timeout,No Data,No Data,Scan Timeout,Scan Timeout,Scan Timeout,Scan Timeout,No Data,Scan Timeout,Scan Timeout
